artist,language,position,title,week,year
Stereo,Finnish,4,Vuosien Päästä (Feat. Etta),13,2019
Ariana Grande,English,5,7 Rings,13,2019
Mabel,English,6,Don't Call Me Up,13,2019
Alec Benjamin,English,7,Let Me Down Slowly,13,2019
Ava Max,English,8,So Am I,13,2019
Teflon Brothers,Finnish,9,Harmaa Rinne,13,2019
"Lady Gaga,bradley Cooper",English,10,Shallow,13,2019
Gettomasa,Finnish,11,Muijii Stadis,13,2019
"Alan Walker,sabrina Carpenter,farruko",English,12,On My Way,13,2019
Yksi Totuus,Indonesian,13,Don Juan (Feat. Danny),13,2019
Spekti,Finnish,14,Pitkä Perjantai,13,2019
"Pyhimys, Saimaa",Finnish,15,Hermesetas,13,2019
Jonas Brothers,English,16,Sucker,13,2019
Post Malone,English,17,Wow.,13,2019
A Boogie Wit Da Hoodie,English,18,Look Back At It,13,2019
Arttu Wiskari,Finnish,19,Suomen Muotoisen Pilven Alla,13,2019
Ellinoora,Finnish,20,Sinä 4Ever,13,2019
JVG,Finnish,1,Ikuinen Vappu,14,2019
Billie Eilish,English,2,Bad Guy,14,2019
"Dj Oku Luukkainen,hesaäijä",Finnish,3,7300 Päivää (Feat. Erika Vikman & Danny),14,2019
Rammstein,German,4,Deutschland,14,2019
"Pikku G, Ilta",Finnish,5,Mitä Sulle Jää (Feat. Ilta),14,2019
Ida Paul & Kalle Lindroth,Finnish,6,Hullu Exä,14,2019
"Mikael Gabriel, Vesa-Matti Loiri",Finnish,7,Lennokki,14,2019
Nikke Ankara,Finnish,8,Tuhat Ja Yksi Yötä,14,2019
Mabel,English,9,Don't Call Me Up,14,2019
Stereo,Finnish,10,Vuosien Päästä (Feat. Etta),14,2019
Alec Benjamin,English,11,Let Me Down Slowly,14,2019
Billie Eilish,English,12,Bury A Friend,14,2019
Ava Max,English,13,So Am I,14,2019
Ariana Grande,English,14,7 Rings,14,2019
"Alan Walker,sabrina Carpenter,farruko",English,15,On My Way,14,2019
Juno,Finnish,16,Hätäraketteja (Feat. Rosi),14,2019
Billie Eilish,English,17,Wish You Were Gay,14,2019
Spekti,Finnish,18,Pitkä Perjantai,14,2019
Billie Eilish,English,19,All The Good Girls Go To Hell,14,2019
"Lady Gaga,bradley Cooper",English,20,Shallow,14,2019
Billie Eilish,English,1,Bad Guy,15,2019
"MKDMSK, Pyhimys",Finnish,2,Surullinen Klovni,15,2019
JVG,Finnish,3,Ikuinen Vappu,15,2019
"Lukas Leon,etta",Finnish,4,Rooma (Feat. Etta),15,2019
"Dj Oku Luukkainen,hesaäijä",Finnish,5,7300 Päivää (Feat. Erika Vikman & Danny),15,2019
Juno,Finnish,6,Hätäraketteja (Feat. Rosi),15,2019
Mabel,English,7,Don't Call Me Up,15,2019
Nikke Ankara,Finnish,8,Tuhat Ja Yksi Yötä,15,2019
Ida Paul & Kalle Lindroth,Finnish,9,Hullu Exä,15,2019
"Pikku G, Ilta",Finnish,10,Mitä Sulle Jää (Feat. Ilta),15,2019
Stereo,Finnish,11,Vuosien Päästä (Feat. Etta),15,2019
"Mikael Gabriel, Vesa-Matti Loiri",Finnish,12,Lennokki,15,2019
Rammstein,German,13,Deutschland,15,2019
Ava Max,English,14,So Am I,15,2019
Alec Benjamin,English,15,Let Me Down Slowly,15,2019
"Alan Walker,sabrina Carpenter,farruko",English,16,On My Way,15,2019
Billie Eilish,English,17,Bury A Friend,15,2019
Lil Nas X,English,18,Old Town Road,15,2019
Ariana Grande,English,19,7 Rings,15,2019
Billie Eilish,English,20,Wish You Were Gay,15,2019
Avicii,English,1,Sos,16,2019
"MKDMSK, Pyhimys",Finnish,2,Surullinen Klovni,16,2019
JVG,Finnish,3,Ikuinen Vappu,16,2019
Billie Eilish,English,4,Bad Guy,16,2019
"Lukas Leon,etta",Finnish,5,Rooma (Feat. Etta),16,2019
"Dj Oku Luukkainen,hesaäijä",Finnish,6,7300 Päivää (Feat. Erika Vikman & Danny),16,2019
Lil Nas X,English,7,Old Town Road,16,2019
"Lil Nas X,billy Ray Cyrus",English,8,Old Town Road - Remix,16,2019
Mabel,English,9,Don't Call Me Up,16,2019
Juno,Finnish,10,Hätäraketteja (Feat. Rosi),16,2019
"Pikku G, Ilta",Finnish,11,Mitä Sulle Jää (Feat. Ilta),16,2019
Stereo,Finnish,12,Vuosien Päästä (Feat. Etta),16,2019
Ava Max,English,13,So Am I,16,2019
"Alan Walker,sabrina Carpenter,farruko",English,14,On My Way,16,2019
Nikke Ankara,Finnish,15,Tuhat Ja Yksi Yötä,16,2019
Ida Paul & Kalle Lindroth,Finnish,16,Hullu Exä,16,2019
Alec Benjamin,English,17,Let Me Down Slowly,16,2019
"Mikael Gabriel, Vesa-Matti Loiri",Finnish,18,Lennokki,16,2019
Daddy Yankee,Spanish,19,Con Calma,16,2019
Billie Eilish,English,20,Bury A Friend,16,2019
JVG,Finnish,1,Ikuinen Vappu,17,2019
Billie Eilish,English,2,Bad Guy,17,2019
Avicii,English,3,Sos,17,2019
"MKDMSK, Pyhimys",Finnish,4,Surullinen Klovni,17,2019
"Lukas Leon,etta",Finnish,5,Rooma (Feat. Etta),17,2019
"Lil Nas X,billy Ray Cyrus",English,6,Old Town Road - Remix,17,2019
Lil Nas X,English,7,Old Town Road,17,2019
"Dj Oku Luukkainen,hesaäijä",Finnish,8,7300 Päivää (Feat. Erika Vikman & Danny),17,2019
Mabel,English,9,Don't Call Me Up,17,2019
Stereo,Finnish,10,Vuosien Päästä (Feat. Etta),17,2019
Juno,Finnish,11,Hätäraketteja (Feat. Rosi),17,2019
"Alan Walker,sabrina Carpenter,farruko",English,12,On My Way,17,2019
Ava Max,English,13,So Am I,17,2019
"Pikku G, Ilta",Finnish,14,Mitä Sulle Jää (Feat. Ilta),17,2019
Daddy Yankee,Spanish,15,Con Calma,17,2019
Spekti,Finnish,16,Pitkä Perjantai,17,2019
Tungevaag & Raaban,English,17,Million Lights,17,2019
Alec Benjamin,English,18,Let Me Down Slowly,17,2019
Ida Paul & Kalle Lindroth,Finnish,19,Hullu Exä,17,2019
"BTS, Halsey",English,20,Boy With Luv (Feat. Halsey),17,2019
JVG,Finnish,1,Ikuinen Vappu,18,2019
Billie Eilish,English,2,Bad Guy,18,2019
Avicii,English,3,Sos,18,2019
"MKDMSK, Pyhimys",Finnish,4,Surullinen Klovni,18,2019
"Lil Nas X,billy Ray Cyrus",English,5,Old Town Road - Remix,18,2019
Lil Nas X,English,6,Old Town Road,18,2019
Mabel,English,7,Don't Call Me Up,18,2019
"Lukas Leon,etta",Finnish,8,Rooma (Feat. Etta),18,2019
"Teflon Brothers,stereo",Croatian,9,Marijuana,18,2019
"Dj Oku Luukkainen,hesaäijä",Finnish,10,7300 Päivää (Feat. Erika Vikman & Danny),18,2019
Stereo,Finnish,11,Vuosien Päästä (Feat. Etta),18,2019
Pasi Ja Anssi,Finnish,12,Tilttiin,18,2019
Daddy Yankee,Spanish,13,Con Calma,18,2019
Ava Max,English,14,So Am I,18,2019
"Alan Walker,sabrina Carpenter,farruko",English,15,On My Way,18,2019
Taylor Swift,English,16,Me! (Feat. Brendon Urie Of Panic! At The Disco),18,2019
"Pikku G, Ilta",Finnish,17,Mitä Sulle Jää (Feat. Ilta),18,2019
Tungevaag & Raaban,English,18,Million Lights,18,2019
Keko Salata,Finnish,19,Vanha (Feat. Behm),18,2019
Petri Nygård,Finnish,20,Sunnuntaibuffet,18,2019
JVG,Finnish,1,Ikuinen Vappu,19,2019
Sanni,Finnish,2,Hei Kevät,19,2019
Billie Eilish,English,3,Bad Guy,19,2019
Avicii,English,4,Sos,19,2019
"MKDMSK, Pyhimys",Finnish,5,Surullinen Klovni,19,2019
"Lil Nas X,billy Ray Cyrus",English,6,Old Town Road - Remix,19,2019
Nelli Matula,Finnish,7,Helposti Särkyvää,19,2019
Logic,English,8,Homicide,19,2019
Adi L Hasla,Finnish,9,Ei Saada Takasin Meit,19,2019
Keko Salata,Finnish,10,Vanha (Feat. Behm),19,2019
Lil Nas X,English,11,Old Town Road,19,2019
Mabel,English,12,Don't Call Me Up,19,2019
Stereo,Finnish,13,Vuosien Päästä (Feat. Etta),19,2019
"Lukas Leon,etta",Finnish,14,Rooma (Feat. Etta),19,2019
"Dj Oku Luukkainen,hesaäijä",Finnish,15,7300 Päivää (Feat. Erika Vikman & Danny),19,2019
Taylor Swift,English,16,Me! (Feat. Brendon Urie Of Panic! At The Disco),19,2019
Pasi Ja Anssi,Finnish,17,Tilttiin,19,2019
Daddy Yankee,Spanish,18,Con Calma,19,2019
Shawn Mendes,English,19,If I Can't Have You,19,2019
Ava Max,English,20,So Am I,19,2019
"Ed Sheeran,justin Bieber",English,1,I Don't Care (With Justin Bieber),20,2019
JVG,Finnish,2,Ikuinen Vappu,20,2019
Billie Eilish,English,3,Bad Guy,20,2019
Sanni,Finnish,4,Hei Kevät,20,2019
"Lil Nas X,billy Ray Cyrus",English,5,Old Town Road - Remix,20,2019
Avicii,English,6,Sos,20,2019
"MKDMSK, Pyhimys",Finnish,7,Surullinen Klovni,20,2019
Gettomasa,Finnish,8,Enempää,20,2019
Adi L Hasla,Finnish,9,Ei Saada Takasin Meit,20,2019
Logic,English,10,Homicide,20,2019
Nelli Matula,Finnish,11,Helposti Särkyvää,20,2019
Keko Salata,Finnish,12,Vanha (Feat. Behm),20,2019
Shawn Mendes,English,13,If I Can't Have You,20,2019
Avicii,English,14,Tough Love,20,2019
Mabel,English,15,Don't Call Me Up,20,2019
Stereo,Finnish,16,Vuosien Päästä (Feat. Etta),20,2019
Lil Nas X,English,17,Old Town Road,20,2019
"Pyhimys,saimaa",Finnish,18,Optinen Harha (Feat. Ellips),20,2019
"Lukas Leon,etta",Finnish,19,Rooma (Feat. Etta),20,2019
"Dj Oku Luukkainen,hesaäijä",Finnish,20,7300 Päivää (Feat. Erika Vikman & Danny),20,2019
"Ed Sheeran,justin Bieber",English,1,I Don't Care (With Justin Bieber),21,2019
JVG,Finnish,2,Ikuinen Vappu,21,2019
Billie Eilish,English,3,Bad Guy,21,2019
Gasellit,Finnish,4,Suojaus Petti,21,2019
"Lil Nas X,billy Ray Cyrus",English,5,Old Town Road - Remix,21,2019
Avicii,English,6,Sos,21,2019
Sanni,Finnish,7,Hei Kevät,21,2019
"MKDMSK, Pyhimys",Finnish,8,Surullinen Klovni,21,2019
Cledos,Finnish,9,Pidäkii,21,2019
Adi L Hasla,Finnish,10,Ei Saada Takasin Meit,21,2019
Keko Salata,Finnish,11,Vanha (Feat. Behm),21,2019
Portion Boys,Finnish,12,Mieleni Pahotin,21,2019
ABREU,Finnish,13,Se Syö Naista,21,2019
Avicii,English,14,Tough Love,21,2019
Nelli Matula,Finnish,15,Helposti Särkyvää,21,2019
Gettomasa,Finnish,16,Enempää,21,2019
Mabel,English,17,Don't Call Me Up,21,2019
Daddy Yankee,Spanish,18,Con Calma,21,2019
"Dj Oku Luukkainen,hesaäijä",Finnish,19,7300 Päivää (Feat. Erika Vikman & Danny),21,2019
Stereo,Finnish,20,Vuosien Päästä (Feat. Etta),21,2019
JVG,Finnish,1,Ikuinen Vappu,22,2019
"Ed Sheeran,justin Bieber",English,2,I Don't Care (With Justin Bieber),22,2019
Billie Eilish,English,3,Bad Guy,22,2019
Gettomasa,Finnish,4,Silmät,22,2019
"Lil Nas X,billy Ray Cyrus",English,5,Old Town Road - Remix,22,2019
Dj Ilg,Swedish,6,Löikö Mörkö Sisään? (Feat. Antero Mertaranta),22,2019
Poju,Finnish,7,Poika Saunoo,22,2019
Gasellit,Finnish,8,Suojaus Petti,22,2019
"MKDMSK, Pyhimys",Finnish,9,Surullinen Klovni,22,2019
Gettomasa,Finnish,10,Enempää,22,2019
Roope Salminen & Koirat,Finnish,11,Karavaani,22,2019
Avicii,English,12,Sos,22,2019
Sanni,Finnish,13,Hei Kevät,22,2019
"Ed Sheeran,chance The Rapper,pnb Rock",English,14,Cross Me (Feat. Chance The Rapper & Pnb Rock),22,2019
Adi L Hasla,Finnish,15,Ei Saada Takasin Meit,22,2019
Keko Salata,Finnish,16,Vanha (Feat. Behm),22,2019
Gettomasa,Finnish,17,Muijii Stadis,22,2019
Portion Boys,Finnish,18,Mieleni Pahotin,22,2019
Cledos,Finnish,19,Pidäkii,22,2019
ABREU,Finnish,20,Se Syö Naista,22,2019
JVG,Finnish,1,Frisbee,23,2019
Gettomasa,Finnish,2,Silmät,23,2019
JVG,Finnish,3,Ikuinen Vappu,23,2019
"Ed Sheeran,justin Bieber",English,4,I Don't Care (With Justin Bieber),23,2019
Billie Eilish,English,5,Bad Guy,23,2019
"Lil Nas X,billy Ray Cyrus",English,6,Old Town Road - Remix,23,2019
"Pikku G,jenna Alexa",Finnish,7,Pantomiimi (Feat. Jenna Alexa),23,2019
Gasellit,Finnish,8,Suojaus Petti,23,2019
"Ed Sheeran,chance The Rapper,pnb Rock",English,9,Cross Me (Feat. Chance The Rapper & Pnb Rock),23,2019
"MKDMSK, Pyhimys",Finnish,10,Surullinen Klovni,23,2019
Dj Ilg,Swedish,11,Löikö Mörkö Sisään? (Feat. Antero Mertaranta),23,2019
Elastinen,Finnish,12,Sua Seuraa Aurinko,23,2019
Avicii,English,13,Sos,23,2019
Roope Salminen & Koirat,Finnish,14,Karavaani,23,2019
Gettomasa,Finnish,15,Muijii Stadis,23,2019
Sanni,Finnish,16,Hei Kevät,23,2019
Adi L Hasla,Finnish,17,Ei Saada Takasin Meit,23,2019
Gettomasa,Finnish,18,Enempää,23,2019
Daddy Yankee,Spanish,19,Con Calma,23,2019
Keko Salata,Finnish,20,Vanha (Feat. Behm),23,2019
JVG,Finnish,1,Frisbee,24,2019
Gettomasa,Finnish,2,Silmät,24,2019
JVG,Finnish,3,Ikuinen Vappu,24,2019
"Ed Sheeran,justin Bieber",English,4,I Don't Care (With Justin Bieber),24,2019
Billie Eilish,English,5,Bad Guy,24,2019
Teflon Brothers,Finnish,6,Juhannussimaa,24,2019
"Lil Nas X,billy Ray Cyrus",English,7,Old Town Road - Remix,24,2019
Avicii,English,8,Heaven,24,2019
Avicii,English,9,Sos,24,2019
"Ed Sheeran,chance The Rapper,pnb Rock",English,10,Cross Me (Feat. Chance The Rapper & Pnb Rock),24,2019
"Pikku G,jenna Alexa",Finnish,11,Pantomiimi (Feat. Jenna Alexa),24,2019
Gasellit,Finnish,12,Suojaus Petti,24,2019
"MKDMSK, Pyhimys",Finnish,13,Surullinen Klovni,24,2019
Daddy Yankee,Spanish,14,Con Calma,24,2019
Gettomasa,Finnish,15,Muijii Stadis,24,2019
"R3Hab,a Touch Of Class",Catalan,16,All Around The World (La La La),24,2019
Roope Salminen & Koirat,Finnish,17,Karavaani,24,2019
Sanni,Finnish,18,Hei Kevät,24,2019
"Martin Garrix,macklemore,fall Out Boy",English,19,Summer Days (Feat. Macklemore & Patrick Stump Of Fall Out Boy),24,2019
Benjamin,Finnish,20,Orgasmi,24,2019
JVG,Finnish,1,Frisbee,25,2019
JVG,Finnish,2,Ikuinen Vappu,25,2019
JVG,Finnish,3,Ehdottomasti Ehkä,25,2019
JVG,Finnish,4,Kalenterist Tilaa (Feat. Evelina),25,2019
JVG,Finnish,5,Lite Bättre,25,2019
Gettomasa,Finnish,6,Silmät,25,2019
JVG,Finnish,7,Netti Ei Unohda (Feat. Ibe),25,2019
JVG,Finnish,8,Rata/raitti,25,2019
Teflon Brothers,Finnish,9,Juhannussimaa,25,2019
Billie Eilish,English,10,Bad Guy,25,2019
"Ed Sheeran,justin Bieber",English,11,I Don't Care (With Justin Bieber),25,2019
JVG,Finnish,12,Spagettipyssyt,25,2019
"Lil Nas X,billy Ray Cyrus",English,13,Old Town Road - Remix,25,2019
JVG,Finnish,14,Huoli Pois (Feat. Pete Parkkonen),25,2019
"Ed Sheeran,chance The Rapper,pnb Rock",English,15,Cross Me (Feat. Chance The Rapper & Pnb Rock),25,2019
JVG,Finnish,16,Häikäsee (Feat. Reino Nordin),25,2019
"Pikku G,jenna Alexa",Finnish,17,Pantomiimi (Feat. Jenna Alexa),25,2019
Apulanta,Finnish,18,Lokin Päällä Lokki,25,2019
"R3Hab,a Touch Of Class",Catalan,19,All Around The World (La La La),25,2019
Avicii,English,20,Heaven,25,2019
JVG,Finnish,1,Frisbee,26,2019
JVG,Finnish,2,Ikuinen Vappu,26,2019
Teflon Brothers,Finnish,3,Juhannussimaa,26,2019
"Shawn Mendes, Camila Cabello",English,4,Señorita,26,2019
Gettomasa,Finnish,5,Silmät,26,2019
"Ed Sheeran,justin Bieber",English,6,I Don't Care (With Justin Bieber),26,2019
Billie Eilish,English,7,Bad Guy,26,2019
"Lil Nas X,billy Ray Cyrus",English,8,Old Town Road - Remix,26,2019
JVG,Finnish,9,Ehdottomasti Ehkä,26,2019
JVG,Finnish,10,Kalenterist Tilaa (Feat. Evelina),26,2019
"Ed Sheeran,chance The Rapper,pnb Rock",English,11,Cross Me (Feat. Chance The Rapper & Pnb Rock),26,2019
"Pikku G,jenna Alexa",Finnish,12,Pantomiimi (Feat. Jenna Alexa),26,2019
JVG,Finnish,13,Lite Bättre,26,2019
"R3Hab,a Touch Of Class",Catalan,14,All Around The World (La La La),26,2019
Apulanta,Finnish,15,Lokin Päällä Lokki,26,2019
Jubël,English,16,On The Beach,26,2019
Gasellit,Finnish,17,Suojaus Petti,26,2019
Arttu Lindeman,Finnish,18,Leijonii (Feat. Jake Lahest),26,2019
Arttu Wiskari,Finnish,19,Suomen Muotoisen Pilven Alla,26,2019
JVG,Finnish,20,Netti Ei Unohda (Feat. Ibe),26,2019
"Shawn Mendes ,camila Cabello",English,1,Señorita,27,2019
JVG,Finnish,2,Frisbee,27,2019
Sanni,Finnish,3,Pommi (Pampampam),27,2019
JVG,Finnish,4,Ikuinen Vappu,27,2019
Billie Eilish,English,5,Bad Guy,27,2019
"Ed Sheeran,khalid",English,6,Beautiful People (Feat. Khalid),27,2019
Gettomasa,Finnish,7,Silmät,27,2019
Apulanta,Finnish,8,Lokin Päällä Lokki,27,2019
"Ed Sheeran,chance The Rapper,pnb Rock",English,9,Cross Me (Feat. Chance The Rapper & Pnb Rock),27,2019
JVG,Finnish,10,Kalenterist Tilaa (Feat. Evelina),27,2019
"R3Hab,a Touch Of Class",Catalan,11,All Around The World (La La La),27,2019
"Ed Sheeran,justin Bieber",English,12,I Don't Care (With Justin Bieber),27,2019
JVG,Finnish,13,Ehdottomasti Ehkä,27,2019
"Pikku G,jenna Alexa",Finnish,14,Pantomiimi (Feat. Jenna Alexa),27,2019
"Lil Nas X,billy Ray Cyrus",English,15,Old Town Road - Remix,27,2019
Sanni,Finnish,16,Hei Kevät,27,2019
Sanni,Finnish,17,Psykologi,27,2019
Jubël,English,18,On The Beach,27,2019
Teflon Brothers,Finnish,19,Juhannussimaa,27,2019
JVG,Finnish,20,Lite Bättre,27,2019
"Shawn Mendes,camila Cabello",English,1,Señorita,28,2019
JVG,Finnish,2,Frisbee,28,2019
Sanni,Finnish,3,Pommi (Pampampam),28,2019
JVG,Finnish,4,Ikuinen Vappu,28,2019
Billie Eilish,English,5,Bad Guy,28,2019
Gettomasa,Finnish,6,Silmät,28,2019
Apulanta,Finnish,7,Lokin Päällä Lokki,28,2019
"Ed Sheeran,khalid",English,8,Beautiful People (Feat. Khalid),28,2019
Post Malone,English,9,Goodbyes (Feat. Young Thug),28,2019
"R3Hab,a Touch Of Class",Catalan,10,All Around The World (La La La),28,2019
"Ellinoora,gasellit",Finnish,11,Aatelisii (Feat. Gasellit),28,2019
JVG,Finnish,12,Kalenterist Tilaa (Feat. Evelina),28,2019
"Lil Nas X,billy Ray Cyrus",English,13,Old Town Road - Remix,28,2019
"Pikku G,jenna Alexa",Finnish,14,Pantomiimi (Feat. Jenna Alexa),28,2019
Petri Nygård,Finnish,15,Suomineidot,28,2019
"Ed Sheeran,chance The Rapper,pnb Rock",English,16,Cross Me (Feat. Chance The Rapper & Pnb Rock),28,2019
"Ed Sheeran,justin Bieber",English,17,I Don't Care (With Justin Bieber),28,2019
Jubël,English,18,On The Beach,28,2019
JVG,Finnish,19,Ehdottomasti Ehkä,28,2019
Meduza,English,20,Piece Of Your Heart,28,2019
"Shawn Mendes,camila Cabello",English,1,Señorita,29,2019
JVG,Finnish,2,Frisbee,29,2019
"Ed Sheeran,khalid",English,3,Beautiful People (Feat. Khalid),29,2019
Post Malone,English,4,Goodbyes (Feat. Young Thug),29,2019
JVG,Finnish,5,Ikuinen Vappu,29,2019
Apulanta,Finnish,6,Lokin Päällä Lokki,29,2019
Sanni,Finnish,7,Pommi (Pampampam),29,2019
"Ed Sheeran,chance The Rapper,pnb Rock",English,8,Cross Me (Feat. Chance The Rapper & Pnb Rock),29,2019
Gettomasa,Finnish,9,Silmät,29,2019
Billie Eilish,English,10,Bad Guy,29,2019
"Ed Sheeran,justin Bieber",English,11,I Don't Care (With Justin Bieber),29,2019
"Ed Sheeran,camila Cabello,cardi B",English,12,South Of The Border (Feat. Camila Cabello & Cardi B),29,2019
"Ed Sheeran,eminem,50 Cent",English,13,Remember The Name (Feat. Eminem & 50 Cent),29,2019
JVG,Finnish,14,Kalenterist Tilaa (Feat. Evelina),29,2019
"Ed Sheeran,travis Scott",English,15,Antisocial (With Travis Scott),29,2019
"R3Hab,a Touch Of Class",Catalan,16,All Around The World (La La La),29,2019
"Ellinoora,gasellit",Finnish,17,Aatelisii (Feat. Gasellit),29,2019
"Pikku G,jenna Alexa",Finnish,18,Pantomiimi (Feat. Jenna Alexa),29,2019
"Lil Nas X,billy Ray Cyrus",English,19,Old Town Road - Remix,29,2019
Jubël,English,20,On The Beach,29,2019
"Shawn Mendes,camila Cabello",English,1,Señorita,30,2019
"Ed Sheeran,khalid",English,2,Beautiful People (Feat. Khalid),30,2019
JVG,Finnish,3,Frisbee,30,2019
Post Malone,English,4,Goodbyes (Feat. Young Thug),30,2019
JVG,Finnish,5,Ikuinen Vappu,30,2019
Apulanta,Finnish,6,Lokin Päällä Lokki,30,2019
"Ed Sheeran,camila Cabello,cardi B",English,7,South Of The Border (Feat. Camila Cabello & Cardi B),30,2019
"Ed Sheeran,chance The Rapper,pnb Rock",English,8,Cross Me (Feat. Chance The Rapper & Pnb Rock),30,2019
"Ed Sheeran,justin Bieber",English,9,I Don't Care (With Justin Bieber),30,2019
Sanni,Finnish,10,Pommi (Pampampam),30,2019
Gettomasa,Finnish,11,Silmät,30,2019
"Ed Sheeran,travis Scott",English,12,Antisocial (With Travis Scott),30,2019
Spekti,Finnish,13,Ennen Ku Mä Delaan,30,2019
"Ed Sheeran,eminem,50 Cent",English,14,Remember The Name (Feat. Eminem & 50 Cent),30,2019
Billie Eilish,English,15,Bad Guy,30,2019
JVG,Finnish,16,Kalenterist Tilaa (Feat. Evelina),30,2019
"R3Hab,a Touch Of Class",Catalan,17,All Around The World (La La La),30,2019
Jubël,English,18,On The Beach,30,2019
Meduza,English,19,Piece Of Your Heart,30,2019
"Seksikäs-Suklaa,dosdela",Finnish,20,Mikä Kesä,30,2019
"Shawn Mendes,camila Cabello",English,1,Señorita,31,2019
"Ed Sheeran,khalid",English,2,Beautiful People (Feat. Khalid),31,2019
Apulanta,Finnish,3,Lokin Päällä Lokki,31,2019
JVG,Finnish,4,Ikuinen Vappu,31,2019
Tones And I,English,5,Dance Monkey,31,2019
"Ed Sheeran,justin Bieber",English,6,I Don't Care (With Justin Bieber),31,2019
JVG,Finnish,7,Frisbee,31,2019
Post Malone,English,8,Goodbyes (Feat. Young Thug),31,2019
"Ed Sheeran,chance The Rapper,pnb Rock",English,9,Cross Me (Feat. Chance The Rapper & Pnb Rock),31,2019
Gettomasa,Finnish,10,Silmät,31,2019
"Ed Sheeran,camila Cabello,cardi B",English,11,South Of The Border (Feat. Camila Cabello & Cardi B),31,2019
Spekti,Finnish,12,Ennen Ku Mä Delaan,31,2019
Sanni,Finnish,13,Pommi (Pampampam),31,2019
"Ed Sheeran,travis Scott",English,14,Antisocial (With Travis Scott),31,2019
"Seksikäs-Suklaa,dosdela",Finnish,15,Mikä Kesä,31,2019
Billie Eilish,English,16,Bad Guy,31,2019
Jubël,English,17,On The Beach,31,2019
JVG,Finnish,18,Kalenterist Tilaa (Feat. Evelina),31,2019
Meduza,English,19,Piece Of Your Heart,31,2019
"R3Hab,a Touch Of Class",Catalan,20,All Around The World (La La La),31,2019
"Shawn Mendes,camila Cabello",English,1,Señorita,32,2019
Tones And I,English,2,Dance Monkey,32,2019
"Ed Sheeran,khalid",English,3,Beautiful People (Feat. Khalid),32,2019
Apulanta,Finnish,4,Lokin Päällä Lokki,32,2019
Lil Tecca,English,5,Ransom,32,2019
Nelli Matula,Finnish,6,Koske,32,2019
JVG,Finnish,7,Ikuinen Vappu,32,2019
Post Malone,English,8,Goodbyes (Feat. Young Thug),32,2019
Gettomasa,Finnish,9,Silmät,32,2019
Spekti,Finnish,10,Ennen Ku Mä Delaan,32,2019
JVG,Finnish,11,Frisbee,32,2019
"Ariana Grande,social House",English,12,Boyfriend (With Social House),32,2019
Kymppilinja ,Finnish,13,Kaikki Tytöt,32,2019
"Ed Sheeran,justin Bieber",English,14,I Don't Care (With Justin Bieber),32,2019
"Seksikäs-Suklaa,dosdela",Finnish,15,Mikä Kesä,32,2019
"Y2K,bbno$",English,16,Lalala,32,2019
Sanni,Finnish,17,Pommi (Pampampam),32,2019
Billie Eilish,English,18,Bad Guy,32,2019
"Ed Sheeran,chance The Rapper,pnb Rock",English,19,Cross Me (Feat. Chance The Rapper & Pnb Rock),32,2019
"Ed Sheeran,camila Cabello,cardi B",English,20,South Of The Border (Feat. Camila Cabello & Cardi B),32,2019
Pyhimys,Finnish,1,Muistuta Mua,33,2019
"Shawn Mendes,camila Cabello",English,2,Señorita,33,2019
Tones And I,English,3,Dance Monkey,33,2019
Lil Tecca,English,4,Ransom,33,2019
Nelli Matula,Finnish,5,Koske,33,2019
Apulanta,Finnish,6,Lokin Päällä Lokki,33,2019
ABREU,Finnish,7,Sytyn,33,2019
"Ed Sheeran,khalid",English,8,Beautiful People (Feat. Khalid),33,2019
Rammstein,German,9,Deutschland,33,2019
Post Malone,English,10,Goodbyes (Feat. Young Thug),33,2019
JVG,Finnish,11,Ikuinen Vappu,33,2019
Gettomasa,Finnish,12,Silmät,33,2019
"Ariana Grande,social House",English,13,Boyfriend (With Social House),33,2019
Kymppilinja ,Finnish,14,Kaikki Tytöt,33,2019
JVG,Finnish,15,Frisbee,33,2019
Spekti,Finnish,16,Ennen Ku Mä Delaan,33,2019
"Y2K,bbno$",English,17,Lalala,33,2019
Meduza,English,18,Piece Of Your Heart,33,2019
JVG,Finnish,19,Kalenterist Tilaa (Feat. Evelina),33,2019
Billie Eilish,English,20,Bad Guy,33,2019
Pyhimys,Finnish,1,Muistuta Mua,34,2019
Tones And I,English,2,Dance Monkey,34,2019
"Shawn Mendes,camila Cabello",English,3,Señorita,34,2019
Lil Tecca,English,4,Ransom,34,2019
ABREU,Finnish,5,Sytyn,34,2019
Apulanta,Finnish,6,Lokin Päällä Lokki,34,2019
"Ed Sheeran,khalid",English,7,Beautiful People (Feat. Khalid),34,2019
JVG,Finnish,8,Ikuinen Vappu,34,2019
Nelli Matula,Finnish,9,Koske,34,2019
Isac Elliot,English,10,Waiting Game,34,2019
Post Malone,English,11,Goodbyes (Feat. Young Thug),34,2019
Gettomasa,Finnish,12,Silmät,34,2019
Rammstein,German,13,Deutschland,34,2019
Kymppilinja ,Finnish,14,Kaikki Tytöt,34,2019
JVG,Finnish,15,Frisbee,34,2019
Spekti,Finnish,16,Ennen Ku Mä Delaan,34,2019
"Y2K,bbno$",English,17,Lalala,34,2019
JVG,Finnish,18,Kalenterist Tilaa (Feat. Evelina),34,2019
Juno,Finnish,19,Vaikutuksen Alainen,34,2019
